_ནས_[100]   _ནས_100   _ནས_100   _ནས_100   _ནས_100   _ནས_100
_། _[100]   _། _100   _། _100   _། _100   _། _100   _། _100
_སླར་_[100]   _སླར་_100   _སླར་_100   _སླར་_100   _སླར་_100   _སླར་_100
_འོད་_[100]   _འོད་_100   _འོད་_100   _འོད་_100   _འོད་_100   _འོད་_100
_ཟེར་_[100]   _ཟེར་_100   _ཟེར་_100   _ཟེར་_100   _ཟེར་_100   _ཟེར་_100
_དུ་_[100]   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100
_འདུས་_[100]   _འདུས་_100   _འདུས་_100   _འདུས་_100   _འདུས་_100   _འདུས་_100
_ཏེ་_[100]   _ཏེ་_100   _ཏེ་_100   _ཏེ་_100   _ཏེ་_100   _ཏེ་_100
_དཀྱིལ་_[100]   _དཀྱིལ་_100   _དཀྱིལ་_100   _དཀྱིལ་_100   _དཀྱིལ་_100   _དཀྱིལ་_100
_འཁོར་_[100]   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100
_གྱི་_[100]   _གྱི་_100   _གྱི་_100   _གྱི་_100   _གྱི་_100   _གྱི་_100
_སྒོ་_[100]   _སྒོ་_100   _སྒོ་_100   _སྒོ་_100   _སྒོ་_100   _སྒོ་_100
_ནས་_[100]   _ནས་_100   _ནས་_100   _ནས་_100   _ནས་_100   _ནས་_100
_མེཚུར་\n_40   _ཚུར་\n_[91]   _ཚུར་\n_91   _ཚུར་\n_91   _ཚུར་\n_91   _ཚུར་\n_91
_འདུས་_[100]   _འདུས་_100   _འདུས་_100   _འདུས་_100   _འདུས་_100   _འདུས་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_ལས_[100]   _ལས_100   _ལས_100   _ལས_100   _ལས_100   _ལས_100
_། _[100]   _། _100   _། _100   _། _100   _། _100   _། _100
_གདན་_[100]   _གདན་_100   _གདན་_100   _གདན་_100   _གདན་_100   _གདན་_100
_རྣམས་_[100]   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100
_ཀྱི་_[100]   _ཀྱི་_100   _ཀྱི་_100   _ཀྱི་_100   _ཀྱི་_100   _ཀྱི་_100
_སྟེང་_[100]   _སྟེང་_100   _སྟེང་_100   _སྟེང་_100   _སྟེང་_100   _སྟེང་_100
_དུ་_[100]   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100
_ཡི་_[100]   _ཡི་_100   _ཡི་_100   _ཡི་_100   _ཡི་_100   _ཡི་_100
_གེ་_[100]   _གེ་_100   _གེ་_100   _གེ་_100   _གེ་_100   _གེ་_100
_ཨ་_[100]   _ཨ་_100   _ཨ་_100   _ཨ་_100   _ཨ་_100   _ཨ་_100
_འབའ་_[100]   _འབའ་_100   _འབའ་_100   _འབའ་_100   _འབའ་_100   _འབའ་_100
_ཞིག་_[100]   _ཞིག་_100   _ཞིག་_100   _ཞིག་_100   _ཞིག་_100   _ཞིག་_100
_ཏུ་_[100]   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100
_གྱུར་_[100]   _གྱུར་_100   _གྱུར་_100   _གྱུར་_100   _གྱུར་_100   _གྱུར་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_དེ་_[100]   _དེ་_100   _དེ་_100   _དེ་_100   _དེ་_100   _དེ་_100
_གནས་་\n_[91]   _གནས་་་\n_58   _གནས་་\n_91   _གནས་་\n_91   _གནས་་\n_91   _གནས་་\n_91
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_ལས_[100]   _ལས_100   _ལས_100   _ལས_100   _ལས_100   _ལས_100
_། _[100]   _། _100   _། _100   _། _100   _། _100   _། _100
_དེ་_[100]   _དེ་_100   _དེ་_100   _དེ་_100   _དེ་_100   _དེ་_100
_རྣམས་_[100]   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100
_ལས་_[100]   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100
_བྱུང་_[100]   _བྱུང་_100   _བྱུང་_100   _བྱུང་_100   _བྱུང་_100   _བྱུང་_100
_བའི་_[100]   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100
_སངས་_[100]   _སངས་_100   _སངས་_100   _སངས་_100   _སངས་_100   _སངས་_100
_རྒྱས་_[100]   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100
_འདི་_[100]   _འདི་_100   _འདི་_100   _འདི་_100   _འདི་_100   _འདི་_100
_ལྟ་_[100]   _ལྟ་_100   _ལྟ་_100   _ལྟ་_100   _ལྟ་_100   _ལྟ་_100
_སྟེ_[100]   _སྟེ_100   _སྟེ_100   _སྟེ_100   _སྟེ_100   _སྟེ_100
_། _[100]   _། _100   _། _100   _། _100   _། _100   _། _100
_ཤར་_[100]   _ཤར་_100   _ཤར་_100   _ཤར་_100   _ཤར་_100   _ཤར་_100
_ཕྱོགས་_[100]   _ཕྱོགས་_100   _ཕྱོགས་_100   _ཕྱོགས་_100   _ཕྱོགས་_100   _ཕྱོགས་_100
_ཀྱི་_[100]   _ཀྱི་_100   _ཀྱི་_100   _ཀྱི་_100   _ཀྱི་_100   _ཀྱི་_100
_གླིང་_[100]   _གླིང་_100   _གླིང་_100   _གླིང་_100   _གླིང་_100   _གླིང་_100
_གི་_[100]   _གི་_100   _གི་_100   _གི་_100   _གི་_100   _གི་_100
_ཉི་\n_[100]   _ཉི་\n_100   _ཉི་\n_100   _ཉི་\n_100   _ཉི་\n_100   _ཉི་\n_100
_མ་_[100]   _མ་_100   _མ་_100   _མ་_100   _མ་_100   _མ་_100
_ལ་_[91]   _ལ་_91   __16   _ལ་_91   _ལ་_91   _ལ་_91
_སངས་_[91]   _སངས་_91   _ལསངས་_40   _སངས་_91   _སངས་_91   _སངས་_91
_རྒྱས་_[100]   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100
_མི་_[100]   _མི་_100   _མི་_100   _མི་_100   _མི་_100   _མི་_100
_བསྐྱོད་_[100]   _བསྐྱོད་_100   _བསྐྱོད་_100   _བསྐྱོད་_100   _བསྐྱོད་_100   _བསྐྱོད་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_སྔོན་_[100]   _སྔོན་_100   _སྔོན་_100   _སྔོན་_100   _སྔོན་_100   _སྔོན་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_ཞལ་_[100]   _ཞལ་_100   _ཞལ་_100   _ཞལ་_100   _ཞལ་_100   _ཞལ་_100
_གཅིག་_[100]   _གཅིག་_100   _གཅིག་_100   _གཅིག་_100   _གཅིག་_100   _གཅིག་_100
_ཕྱག་_[100]   _ཕྱག་_100   _ཕྱག་_100   _ཕྱག་_100   _ཕྱག་_100   _ཕྱག་_100
_གཉིས་_[100]   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100
_པ_[100]   _པ_100   _པ_100   _པ_100   _པ_100   _པ_100
_། _[100]   _། _100   _། _100   _། _100   _། _100   _། _100
_ས་_[100]   _ས་_100   _ས་_100   _ས་_100   _ས་_100   _ས་_100
_གནོན་་་\n་_58   _གནོན་་་\n_58   _གནོན་\n_[75]   _གནོན་\n_75   _གནོན་\n_75   _གནོན་་་་་\n_58
_གྱིས་་_58   _གྱིས་་ _58   _གྱིས་_[83]   _གྱིས་_83   _གྱིས་_83   _གྱིས་_83
__50   __50   __50   _‘ _[75]   _‘ _75   _‘ _75
_རྡོ་_[100]   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100
_རྗེ་_[100]   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100
_རྩེ་_[100]   _རྩེ་_100   _རྩེ་_100   _རྩེ་_100   _རྩེ་_100   _རྩེ་_100
_ལྔ་_[100]   _ལྔ་_100   _ལྔ་_100   _ལྔ་_100   _ལྔ་_100   _ལྔ་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_འཛིན་_[100]   _འཛིན་_100   _འཛིན་_100   _འཛིན་_100   _འཛིན་_100   _འཛིན་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_རྒྱན་_[100]   _རྒྱན་_100   _རྒྱན་_100   _རྒྱན་_100   _རྒྱན་_100   _རྒྱན་_100
_ཐམས་_[100]   _ཐམས་_100   _ཐམས་_100   _ཐམས་_100   _ཐམས་_100   _ཐམས་_100
_ཅད་_[100]   _ཅད་_100   _ཅད་_100   _ཅད་_100   _ཅད་_100   _ཅད་_100
_ཀྱིས་_[100]   _ཀྱིས་_100   _ཀྱིས་_100   _ཀྱིས་_100   _ཀྱིས་_100   _ཀྱིས་_100
_བརྒྱན་_[100]   _བརྒྱན་_100   _བརྒྱན་_100   _བརྒྱན་_100   _བརྒྱན་_100   _བརྒྱན་_100
_པའོ_[100]   _པའོ_100   _པའོ_100   _པའོ_100   _པའོ_100   _པའོ_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_མདུན་_[100]   _མདུན་_100   _མདུན་_100   _མདུན་_100   _མདུན་_100   _མདུན་_100
_དུ་_[100]   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100
_རྡོ་་\n_[83]   _རྡོ་་་\n_58   _རྡོ་\n_58   _རྡོ་་\n_83   _རྡོ་་\n_83   _རྡོ་་\n_83
_རྗེ་_[100]   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100
_སེམས་_[100]   _སེམས་_100   _སེམས་_100   _སེམས་_100   _སེམས་_100   _སེམས་_100
_དཔའ་_[100]   _དཔའ་_100   _དཔའ་_100   _དཔའ་_100   _དཔའ་_100   _དཔའ་_100
_དཀར་_[100]   _དཀར་_100   _དཀར་_100   _དཀར་_100   _དཀར་_100   _དཀར་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_གཡས་_[100]   _གཡས་_100   _གཡས་_100   _གཡས་_100   _གཡས་_100   _གཡས་_100
_རྡོ་_[100]   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100
_རྗེ་_[100]   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100
_ཐུགས་_[100]   _ཐུགས་_100   _ཐུགས་_100   _ཐུགས་_100   _ཐུགས་_100   _ཐུགས་_100
_ཀར་_[100]   _ཀར་_100   _ཀར་_100   _ཀར་_100   _ཀར་_100   _ཀར་_100
_བསྟོད་_[100]   _བསྟོད་_100   _བསྟོད་_100   _བསྟོད་_100   _བསྟོད་_100   _བསྟོད་_100
_པ_[100]   _པ_100   _པ_100   _པ_100   _པ_100   _པ_100
_། _[91]   _། ། _58   _། _91   _། _91   _། _91   _། _91
_གཡོན་_[100]   _གཡོན་_100   _གཡོན་_100   _གཡོན་_100   _གཡོན་_100   _གཡོན་_100
_དྲིལ་_[91]   _དྲིལ་་་་་\n_58   _དྲིལ་_91   _དྲིལ་_91   _དྲིལ་_91   _དྲིལ་_91
_བུ་་་་་\n_[83]   __16   _བུ་\n_58   _བུ་་་་་\n_83   _བུ་་་་་\n_83   _བུ་་་་་\n_83
_དཀུ་_[100]   _དཀུ་_100   _དཀུ་_100   _དཀུ་_100   _དཀུ་_100   _དཀུ་_100
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_གཏད་_[100]   _གཏད་_100   _གཏད་_100   _གཏད་_100   _གཏད་_100   _གཏད་_100
_པའོ_[100]   _པའོ_100   _པའོ_100   _པའོ_100   _པའོ_100   _པའོ_100
_། །_[75]   _། །_75   _། །_75   _། །།_75   _། །།_75   _། །།_75
_གཡས་_[100]   _གཡས་_100   _གཡས་_100   _གཡས་_100   _གཡས་_100   _གཡས་_100
_ངོས་_[100]   _ངོས་_100   _ངོས་_100   _ངོས་_100   _ངོས་_100   _ངོས་_100
_སུ་_[100]   _སུ་_100   _སུ་_100   _སུ་_100   _སུ་_100   _སུ་_100
_རྡོ་_[100]   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100
_རྗེ་_[100]   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100
_རྒྱལ་_[100]   _རྒྱལ་_100   _རྒྱལ་_100   _རྒྱལ་_100   _རྒྱལ་_100   _རྒྱལ་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_མདོག་_[100]   _མདོག་_100   _མདོག་_100   _མདོག་_100   _མདོག་_100   _མདོག་_100
_སེར་_[100]   _སེར་_100   _སེར་_100   _སེར་_100   _སེར་_100   _སེར་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_ཐོ་_[100]   _ཐོ་_100   _ཐོ་_100   _ཐོ་_100   _ཐོ་_100   _ཐོ་_100
_བ་_[100]   _བ་_100   _བ་_100   _བ་_100   _བ་_100   _བ་_100
_ཐོགས་_[100]   _ཐོགས་_100   _ཐོགས་_100   _ཐོགས་_100   _ཐོགས་_100   _ཐོགས་_100
_པའོ_[100]   _པའོ_100   _པའོ_100   _པའོ_100   _པའོ_100   _པའོ_100
_། །\n_66   _། །\n_66   _།།\n_[83]   _།།\n_83   _།།\n_83   _།།\n_83
_རྒྱབ་_[100]   _རྒྱབ་_100   _རྒྱབ་_100   _རྒྱབ་_100   _རྒྱབ་_100   _རྒྱབ་_100
_ཏུ་_[100]   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100
_རྡོ་_[100]   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100
_རྗེ་_[100]   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100
_ཆགས་_[100]   _ཆགས་_100   _ཆགས་_100   _ཆགས་_100   _ཆགས་_100   _ཆགས་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_དམར་_[100]   _དམར་_100   _དམར་_100   _དམར་_100   _དམར་_100   _དམར་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_མདའ་_[100]   _མདའ་_100   _མདའ་_100   _མདའ་_100   _མདའ་_100   _མདའ་_100
_འགེངས་_[100]   _འགེངས་_100   _འགེངས་_100   _འགེངས་_100   _འགེངས་_100   _འགེངས་_100
_པའོ_[100]   _པའོ_100   _པའོ_100   _པའོ_100   _པའོ_100   _པའོ_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_གཡོན་_[100]   _གཡོན་_100   _གཡོན་_100   _གཡོན་_100   _གཡོན་_100   _གཡོན་_100
_དུ་_[100]   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100
_རྡོ་_[100]   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100
_རྗེ་_[100]   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100
_ལེགས་_[100]   _ལེགས་_100   _ལེགས་_100   _ལེགས་_100   _ལེགས་_100   _ལེགས་_100
_པ་\n_[100]   _པ་\n_100   _པ་\n_100   _པ་\n_100   _པ་\n_100   _པ་\n_100
_ལྗང་_[100]   _ལྗང་_100   _ལྗང་_100   _ལྗང་_100   _ལྗང་_100   _ལྗང་_100
_གུ་_[100]   _གུ་_100   _གུ་_100   _གུ་_100   _གུ་_100   _གུ་_100
_རྡོ་_[100]   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100
_རྗེ་_[100]   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100
_འཛིན་_[100]   _འཛིན་_100   _འཛིན་_100   _འཛིན་_100   _འཛིན་_100   _འཛིན་_100
_པ_[100]   _པ_100   _པ_100   _པ_100   _པ_100   _པ_100
_། _[100]   _། _100   _། _100   _། _100   _། _100   _། _100
_སེ་_[100]   _སེ་_100   _སེ་_100   _སེ་_100   _སེ་_100   _སེ་_100
_གོལ་_[66]   _གོལ་_66   _གོལ_58   __50   __50   __50
__[83]   __83   _༐_58   __83   __83   __83
_གྱིས་_[75]   _གྱིས་_75   _གྱིས་_75   _གོལགྱིས་_52   _གོལགྱིས་_52   _གོལགྱིས་_52
_ལེགས་_[100]   _ལེགས་_100   _ལེགས་_100   _ལེགས་_100   _ལེགས་_100   _ལེགས་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_ཆོསྟེར་_40   _སྟེར་_[91]   _སྟེར་_91   _སྟེར་_91   _སྟེར་_91   _སྟེར་_91
_བའོ_[100]   _བའོ_100   _བའོ_100   _བའོ_100   _བའོ_100   _བའོ_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_ལྷོ་_[100]   _ལྷོ་_100   _ལྷོ་_100   _ལྷོ་_100   _ལྷོ་_100   _ལྷོ་_100
_ཕྱོགས་_[100]   _ཕྱོགས་_100   _ཕྱོགས་_100   _ཕྱོགས་_100   _ཕྱོགས་_100   _ཕྱོགས་_100
_ཀྱི་\n་_58   _ཀྱི་\n_66   _ཀྱི་\n_66   _ཀྱི་་\n_[75]   _ཀྱི་་\n_75   _ཀྱི་་\n_75
_གླིང་_[100]   _གླིང་_100   _གླིང་_100   _གླིང་_100   _གླིང་_100   _གླིང་_100
_གི་_[100]   _གི་_100   _གི་_100   _གི་_100   _གི་_100   _གི་_100
_ཉི་_[100]   _ཉི་_100   _ཉི་_100   _ཉི་_100   _ཉི་_100   _ཉི་_100
_མ་_[100]   _མ་_100   _མ་_100   _མ་_100   _མ་_100   _མ་_100
_ལ_[100]   _ལ_100   _ལ_100   _ལ_100   _ལ_100   _ལ_100
_། _[91]   _། ། _58   _། _91   _། _91   _། _91   _། _91
_སངས་_[100]   _སངས་_100   _སངས་_100   _སངས་_100   _སངས་_100   _སངས་_100
_རྒྱས་_[100]   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100   _རྒྱས་_100
_རིན་_[100]   _རིན་_100   _རིན་_100   _རིན་_100   _རིན་_100   _རིན་_100
_ཆེན་_[100]   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100
_འབྱུང་_[100]   _འབྱུང་_100   _འབྱུང་_100   _འབྱུང་_100   _འབྱུང་_100   _འབྱུང་_100
_ལྡན་_[100]   _ལྡན་_100   _ལྡན་_100   _ལྡན་_100   _ལྡན་_100   _ལྡན་_100
_སེར་_[100]   _སེར་_100   _སེར་_100   _སེར་_100   _སེར་_100   _སེར་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_ཞལ་_[100]   _ཞལ་_100   _ཞལ་_100   _ཞལ་_100   _ཞལ་_100   _ཞལ་_100
_གཅིག་_[100]   _གཅིག་_100   _གཅིག་_100   _གཅིག་_100   _གཅིག་_100   _གཅིག་_100
_ཕྱག་་་\n_[91]   _ཕྱག་་་\n_91   _ཕྱག་\n_58   _ཕྱག་་་\n_91   _ཕྱག་་་\n_91   _ཕྱག་་་\n_91
_གཉིས་_[100]   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100
_པ_[100]   _པ_100   _པ_100   _པ_100   _པ_100   _པ_100
_། _[100]   _། _100   _། _100   _། _100   _། _100   _། _100
_མཆོག་_[100]   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100   _མཆོག་_100
